Rho/F:Pi/F:SinX/F:Xsec/F:percentError/F
280	158	0.3333	6.0064e-02	2.192	
280	160	0.3333	6.2769e-02	2.192	
280	170	0.3333	8.1414e-02	2.192	
280	180	0.3333	1.1066e-01	2.192	
280	190	0.3333	1.5042e-01	2.192	
280	200	0.3333	1.7705e-01	2.192	
280	210	0.3333	1.8056e-01	2.192	
280	220	0.3333	1.8370e-01	2.192	
280	230	0.3333	1.8663e-01	2.192	
280	240	0.3333	1.8827e-01	2.192	
280	250	0.3333	1.8736e-01	2.192	
280	260	0.3333	1.8736e-01	2.192	
280	270	0.3333	1.9046e-01	2.192	
280	280	0.3333	1.8955e-01	2.192	
280	50	0.3333	1.0101e-02	2.192	
280	60	0.3333	1.0461e-02	2.192	
280	70	0.3333	1.0905e-02	2.192	
280	80	0.3333	1.1722e-02	2.192	
280	90	0.3333	1.2658e-02	2.192	
282	150	0.3333	4.7909e-02	2.192	
282	152	0.3333	5.0194e-02	2.192	
282	154	0.3333	5.2259e-02	2.192	
282	156	0.3333	5.4160e-02	2.192	
282	158	0.3333	5.6189e-02	2.192	
282	160	0.3333	5.8748e-02	2.192	
284	150	0.3333	4.6117e-02	2.192	
284	152	0.3333	4.7836e-02	2.192	
284	154	0.3333	4.9517e-02	2.192	
284	156	0.3333	5.1437e-02	2.192	
284	158	0.3333	5.4069e-02	2.192	
284	160	0.3333	5.6518e-02	2.192	
286	150	0.3333	4.4088e-02	2.192	
286	152	0.3333	4.5606e-02	2.192	
286	154	0.3333	4.7507e-02	2.192	
286	156	0.3333	4.9609e-02	2.192	
286	158	0.3333	5.1692e-02	2.192	
286	160	0.3333	5.4032e-02	2.192	
288	150	0.3333	4.2571e-02	2.192	
288	152	0.3333	4.3887e-02	2.192	
288	154	0.3333	4.5459e-02	2.192	
288	156	0.3333	4.7306e-02	2.192	
288	158	0.3333	4.9206e-02	2.192	
288	160	0.3333	5.1437e-02	2.192	
290	100	0.3333	1.2221e-02	2.192	
290	110	0.3333	1.3543e-02	2.192	
290	120	0.3333	1.5868e-02	2.192	
290	130	0.3333	2.0363e-02	2.192	
290	140	0.3333	2.9575e-02	2.192	
290	150	0.3333	4.0360e-02	2.192	
290	152	0.3333	4.1858e-02	2.192	
290	154	0.3333	4.3650e-02	2.192	
290	156	0.3333	4.4856e-02	2.192	
290	158	0.3333	4.6172e-02	2.192	
290	160	0.3333	4.8878e-02	2.192	
290	170	0.3333	5.9863e-02	2.192	
290	180	0.3333	7.6844e-02	2.192	
290	190	0.3333	1.0137e-01	2.192	
290	200	0.3333	1.3828e-01	2.192	
290	210	0.3333	1.5925e-01	2.192	
290	220	0.3333	1.6171e-01	2.192	
290	230	0.3333	1.6268e-01	2.192	
290	240	0.3333	1.6639e-01	2.192	
290	250	0.3333	1.6731e-01	2.192	
290	260	0.3333	1.6798e-01	2.192	
290	270	0.3333	1.6853e-01	2.192	
290	280	0.3333	1.6919e-01	2.192	
290	290	0.3333	1.6873e-01	2.192	
290	50	0.3333	9.0169e-03	2.192	
290	60	0.3333	9.2564e-03	2.192	
290	70	0.3333	9.7298e-03	2.192	
290	80	0.3333	1.0370e-02	2.192	
290	90	0.3333	1.0976e-02	2.192	
292	150	0.3333	3.8495e-02	2.192	
292	152	0.3333	4.0195e-02	2.192	
292	154	0.3333	4.1255e-02	2.192	
292	156	0.3333	4.3120e-02	2.192	
292	158	0.3333	4.4198e-02	2.192	
292	160	0.3333	4.6136e-02	2.192	
294	150	0.3333	3.7142e-02	2.192	
294	152	0.3333	3.8349e-02	2.192	
294	154	0.3333	3.9866e-02	2.192	
294	156	0.3333	4.1511e-02	2.192	
294	158	0.3333	4.2535e-02	2.192	
294	160	0.3333	4.4162e-02	2.192	
296	150	0.3333	3.5662e-02	2.192	
296	152	0.3333	3.6832e-02	2.192	
296	154	0.3333	3.7910e-02	2.192	
296	156	0.3333	3.9043e-02	2.192	
296	158	0.3333	4.0341e-02	2.192	
296	160	0.3333	4.2443e-02	2.192	
298	150	0.3333	3.4492e-02	2.192	
298	152	0.3333	3.5552e-02	2.192	
298	154	0.3333	3.6521e-02	2.192	
298	156	0.3333	3.7636e-02	2.192	
298	158	0.3333	3.9062e-02	2.192	
298	160	0.3333	4.0414e-02	2.192	
300	100	0.3333	1.0501e-02	2.192	
300	110	0.3333	1.1689e-02	2.192	
300	120	0.3333	1.3375e-02	2.192	
300	130	0.3333	1.6169e-02	2.192	
300	140	0.3333	2.1843e-02	2.192	
300	150	0.3333	3.2975e-02	2.192	
300	152	0.3333	3.4218e-02	2.192	
300	154	0.3333	3.4894e-02	2.192	
300	156	0.3333	3.5991e-02	2.192	
300	158	0.3333	3.7344e-02	2.192	
300	160	0.3333	3.8934e-02	2.192	
300	170	0.3333	4.5989e-02	2.192	
300	180	0.3333	5.6792e-02	2.192	
300	190	0.3333	7.2110e-02	2.192	
300	200	0.3333	9.5105e-02	2.192	
300	210	0.3333	1.2464e-01	2.192	
300	220	0.3333	1.4190e-01	2.192	
300	230	0.3333	1.4482e-01	2.192	
300	240	0.3333	1.4731e-01	2.192	
300	250	0.3333	1.4905e-01	2.192	
300	260	0.3333	1.4881e-01	2.192	
300	270	0.3333	1.4892e-01	2.192	
300	280	0.3333	1.4930e-01	2.192	
300	290	0.3333	1.5093e-01	2.192	
300	300	0.3333	1.5153e-01	2.192	
300	50	0.3333	7.9458e-03	2.192	
300	60	0.3333	8.3973e-03	2.192	
300	70	0.3333	8.6312e-03	2.192	
300	80	0.3333	9.0846e-03	2.192	
300	90	0.3333	9.6969e-03	2.192	
310	100	0.3333	9.2088e-03	2.214	
310	110	0.3333	1.0112e-02	2.214	
310	120	0.3333	1.1287e-02	2.214	
310	130	0.3333	1.3476e-02	2.214	
310	140	0.3333	1.6861e-02	2.214	
310	150	0.3333	2.4142e-02	2.214	
310	160	0.3333	3.1184e-02	2.214	
310	170	0.3333	3.6579e-02	2.214	
310	180	0.3333	4.3511e-02	2.214	
310	190	0.3333	5.4302e-02	2.214	
310	200	0.3333	6.7928e-02	2.214	
310	210	0.3333	8.8705e-02	2.214	
310	220	0.3333	1.1349e-01	2.214	
310	230	0.3333	1.2677e-01	2.214	
310	240	0.3333	1.2980e-01	2.214	
310	250	0.3333	1.3357e-01	2.214	
310	260	0.3333	1.3229e-01	2.214	
310	270	0.3333	1.3366e-01	2.214	
310	280	0.3333	1.3278e-01	2.214	
310	290	0.3333	1.3514e-01	2.214	
310	300	0.3333	1.3598e-01	2.214	
310	310	0.3333	1.3511e-01	2.214	
310	50	0.3333	7.1732e-03	2.214	
310	60	0.3333	7.3835e-03	2.214	
310	70	0.3333	7.7786e-03	2.214	
310	80	0.3333	8.1407e-03	2.214	
310	90	0.3333	8.5980e-03	2.214	
320	100	0.3333	8.0120e-03	2.236	
320	110	0.3333	8.8044e-03	2.236	
320	120	0.3333	9.7853e-03	2.236	
320	130	0.3333	1.1191e-02	2.236	
320	140	0.3333	1.3610e-02	2.236	
320	150	0.3333	1.7913e-02	2.236	
320	160	0.3333	2.5859e-02	2.236	
320	170	0.3333	3.0214e-02	2.236	
320	180	0.3333	3.4606e-02	2.236	
320	190	0.3333	4.1981e-02	2.236	
320	200	0.3333	5.0729e-02	2.236	
320	210	0.3333	6.3979e-02	2.236	
320	220	0.3333	8.1346e-02	2.236	
320	230	0.3333	1.0376e-01	2.236	
320	240	0.3333	1.1398e-01	2.236	
320	250	0.3333	1.1639e-01	2.236	
320	260	0.3333	1.1851e-01	2.236	
320	270	0.3333	1.1996e-01	2.236	
320	280	0.3333	1.2058e-01	2.236	
320	290	0.3333	1.2102e-01	2.236	
320	300	0.3333	1.1954e-01	2.236	
320	310	0.3333	1.2128e-01	2.236	
320	320	0.3333	1.2075e-01	2.236	
320	50	0.3333	6.3777e-03	2.236	
320	60	0.3333	6.6046e-03	2.236	
320	70	0.3333	6.8334e-03	2.236	
320	80	0.3333	7.2049e-03	2.236	
320	90	0.3333	7.5325e-03	2.236	
330	100	0.3333	7.2037e-03	2.258	
330	110	0.3333	7.7732e-03	2.258	
330	120	0.3333	8.4251e-03	2.258	
330	130	0.3333	9.4798e-03	2.258	
330	140	0.3333	1.1315e-02	2.258	
330	150	0.3333	1.4103e-02	2.258	
330	160	0.3333	1.9703e-02	2.258	
330	170	0.3333	2.5013e-02	2.258	
330	180	0.3333	2.8602e-02	2.258	
330	190	0.3333	3.3253e-02	2.258	
330	200	0.3333	3.9754e-02	2.258	
330	210	0.3333	4.8269e-02	2.258	
330	220	0.3333	6.0739e-02	2.258	
